Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity
3,157,36932,0,6173,157,36943,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1
3,149,36788,1,6173,149,36786,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1
3,142,36639,0,6172,142,36637,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1
3,67,36520,0,6172,67,36495,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1
3,55,36432,1,6172,55,36428,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,0,0,30,24,0,3,1
3,122,36350,0,6171,122,36373,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,3,1
3,104,36257,0,6171,104,36251,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,3,1
3,114,36143,0,6171,114,36147,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,3,1
3,104,36036,0,6171,104,36033,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,2,1
3,87,35934,0,6171,87,35929,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,2,1
3,76,35845,1,6171,76,35842,29,23,0,29,23,0,29,0,0,29,23,0,29,0,0,29,0,0,29,23,0,0,0,29,23,0,2,1
3,58,35772,2,6170,58,35766,29,22,0,29,22,0,29,0,0,29,22,0,29,0,0,29,0,0,29,22,0,0,0,29,22,0,3,1
3,73,35703,2,6168,73,35708,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,3,1
3,102,35625,0,6166,102,35635,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,3,1
3,99,35534,0,6166,99,35533,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,2,1
3,100,35433,0,6166,100,35434,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,2,1
3,100,35334,1,6166,100,35334,28,22,0,28,22,0,28,0,0,28,22,0,28,22,0,28,22,0,28,22,0,0,0,28,22,0,2,1
3,65,35245,0,6165,65,35234,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,2,1
3,56,35172,0,6165,56,35169,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,2,2
3,83,35104,0,6165,83,35113,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,3,1
3,70,35034,2,6165,70,35030,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,3,1
3,81,34956,0,6163,81,34960,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,3,1
3,82,34878,0,6163,82,34879,27,21,0,27,21,0,27,0,0,27,21,0,27,21,0,27,21,0,27,21,0,0,0,27,21,0,2,1
3,97,34792,0,6163,97,34797,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,1
3,41,34718,0,6163,41,34700,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,1
3,48,34656,0,6163,48,34659,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,3,1
3,48,34611,2,6163,48,34611,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,3,1
3,70,34555,0,6161,70,34563,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,1
3,76,34491,1,6161,76,34493,26,20,0,26,20,0,26,0,0,26,20,0,26,20,0,26,20,0,26,20,0,0,0,26,20,0,2,1
3,62,34421,0,6160,62,34417,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1
3,85,34347,1,6160,85,34355,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,3,1
3,37,34286,1,6159,37,34270,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1
3,19,34239,3,6158,19,34233,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1
3,40,34207,0,6155,40,34214,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1
3,54,34169,2,6155,54,34174,25,19,0,25,19,0,25,0,0,25,19,0,25,19,0,25,19,0,25,19,0,0,0,25,19,0,2,2
3,57,34119,3,6153,57,34120,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,2
3,60,34062,1,6150,60,34063,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,1
3,54,34005,2,6149,54,34003,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,1
3,51,33950,3,6147,51,33949,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,1
3,32,33904,1,6144,32,33898,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,1
3,38,33864,1,6143,38,33866,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,0,0,24,18,0,2,1
3,40,33827,2,6142,40,33828,24,17,0,24,17,0,24,0,0,24,17,0,24,17,0,24,17,0,24,17,0,0,0,24,17,0,2,1
3,42,33787,1,6140,42,33788,24,17,0,24,17,0,24,0,0,24,17,0,24,17,0,24,17,0,24,17,0,0,0,24,17,0,2,1
3,52,33742,1,6139,52,33746,24,17,0,24,17,0,24,17,0,24,17,0,24,17,17,24,17,17,24,17,17,0,0,24,17,0,2,1
3,58,33692,1,6138,58,33694,24,17,0,24,17,0,24,17,0,24,17,0,24,17,17,24,17,17,24,17,17,0,0,24,17,0,2,1
3,22,33648,1,6137,22,33636,24,17,0,24,17,0,24,17,0,24,17,0,24,17,17,24,17,17,24,17,17,0,0,24,17,0,2,1
3,32,33610,0,6136,32,33614,23,17,0,23,17,0,23,17,0,23,17,0,23,17,17,23,17,17,23,17,17,0,0,23,17,0,2,1
3,48,33576,0,6136,48,33582,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,3,1
3,57,33531,1,6136,57,33534,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,3,1
3,46,33480,4,6135,46,33477,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,3,1
3,49,33430,0,6131,49,33431,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,3,1
3,51,33381,3,6131,51,33382,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,2,1
3,27,33339,2,6128,27,33331,22,16,0,22,16,0,22,16,0,22,16,0,22,16,16,22,16,16,22,16,16,0,0,22,16,0,2,1
3,29,33303,2,6126,29,33304,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,1
3,37,33272,2,6124,37,33275,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,1
3,46,33235,0,6122,46,33238,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,1
3,42,33193,1,6122,42,33192,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,1
3,46,33148,1,6121,46,33150,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,1
3,41,33105,2,6120,41,33104,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,0,0,21,15,0,2,1
3,31,33066,2,6118,31,33063,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,0,21,14,0,2,1
3,39,33029,2,6116,39,33032,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,0,2,1
3,53,32988,5,6114,53,32993,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,14,2,1
3,47,32942,5,6109,47,32940,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,14,2,1
3,52,32891,5,6104,52,32893,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,14,2,1
3,71,32834,2,6099,71,32841,20,14,0,20,14,0,20,14,0,20,14,0,20,14,14,20,14,14,20,14,14,0,14,20,14,14,2,1
3,56,32775,8,6097,56,32770,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1
3,45,32717,5,6089,45,32714,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1
3,46,32668,3,6084,46,32669,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1
3,46,32623,2,6081,46,32623,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1
3,57,32573,6,6079,57,32577,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1
3,79,32512,6,6073,79,32520,19,13,0,19,13,0,19,13,0,19,13,0,19,13,13,19,13,13,19,13,13,0,13,19,13,13,2,1
3,48,32451,7,6067,48,32441,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,0,12,19,12,12,2,1
3,49,32392,6,6060,49,32393,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,0,12,19,12,12,2,1
3,38,32347,5,6054,38,32344,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,12,12,19,12,12,2,1
3,39,32305,7,6049,39,32306,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,12,12,19,12,12,2,1
3,57,32261,5,6042,57,32267,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,12,12,19,12,12,2,1
3,74,32204,9,6037,74,32210,18,12,0,18,12,0,18,12,0,18,12,0,18,12,12,18,12,12,18,12,12,12,12,18,12,12,2,1
3,84,32132,9,6028,84,32136,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,12,11,18,11,11,2,1
3,65,32058,11,6019,65,32052,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,12,11,18,11,11,3,1
3,58,31989,9,6008,58,31987,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,11,11,18,11,11,2,1
3,50,31931,6,5999,50,31929,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,11,11,18,11,11,2,1
3,65,31874,6,5993,65,31879,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,11,11,18,11,11,2,1
3,83,31808,8,5987,83,31814,17,11,0,17,11,0,17,11,0,17,11,0,17,11,11,17,11,11,17,11,11,11,11,17,11,11,2,1
3,158,31706,12,5979,158,31731,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,11,10,17,10,10,3,1
3,143,31578,16,5967,143,31573,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,11,10,17,10,10,3,1
3,128,31435,19,5951,128,31430,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,10,10,17,10,10,2,1
3,112,31307,13,5932,112,31302,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,10,10,17,10,10,2,1
3,79,31201,15,5919,79,31190,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,10,10,17,10,10,2,1
3,76,31112,10,5904,76,31111,16,10,0,16,10,0,16,10,0,16,10,10,16,10,10,16,10,10,16,10,10,10,10,16,10,10,2,1
3,132,31016,17,5894,132,31035,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,10,9,16,9,9,2,1
3,158,30894,18,5877,158,30903,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,10,9,16,9,9,1,1
3,203,30730,12,5859,203,30745,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,9,9,16,9,9,1,1
3,193,30545,15,5847,193,30542,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,9,9,16,9,9,2,1
3,160,30360,23,5832,160,30349,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,9,9,16,9,9,1,1
3,125,30200,27,5809,125,30189,15,9,0,15,9,0,15,9,0,15,9,9,15,9,9,15,9,9,15,9,9,9,9,15,9,9,2,1
3,128,30063,25,5782,128,30064,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,9,8,15,8,8,2,1
3,206,29910,29,5757,206,29936,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,9,8,15,8,8,2,1
3,270,29708,28,5728,270,29730,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,8,8,15,8,8,2,1
3,267,29461,42,5700,267,29460,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,8,8,15,8,8,2,1
3,216,29210,33,5658,216,29193,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,8,8,15,8,8,2,1
3,245,28967,37,5625,245,28977,14,8,8,14,8,8,14,8,8,14,8,8,14,8,8,14,8,8,14,8,8,8,8,14,8,8,2,1
3,167,28758,42,5588,167,28732,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,8,7,14,7,7,2,1
3,248,28538,53,5546,248,28565,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,8,7,14,7,7,2,1
3,355,28281,43,5493,355,28317,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,7,7,14,7,7,2,1
3,424,27939,44,5450,424,27962,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,7,7,14,7,7,2,1
3,428,27536,52,5406,428,27538,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,7,7,14,7,7,2,1
3,312,27148,58,5354,312,27110,13,7,7,13,7,7,13,7,7,13,7,7,13,7,7,13,7,7,13,7,7,7,7,13,7,7,1,2
3,419,26762,53,5296,419,26798,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,7,6,13,6,6,2,1
3,310,26415,63,5243,310,26379,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,7,6,13,6,6,2,1
3,333,26061,60,5180,333,26069,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,6,6,13,6,6,2,1
3,378,25721,74,5120,378,25736,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,6,6,13,6,6,2,1
3,524,25309,76,5046,524,25358,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,6,6,13,6,6,2,1
3,400,24875,111,4970,400,24834,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,6,6,12,6,6,2,1
3,465,24412,103,4859,465,24434,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,6,5,12,5,5,2,1
3,436,23978,97,4756,436,23969,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,6,5,12,5,5,2,1
3,396,23546,115,4659,396,23533,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,5,5,12,5,5,2,1
3,400,23135,116,4544,400,23137,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,5,5,12,5,5,2,1
3,579,22677,109,4428,579,22737,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,5,5,12,5,5,2,1
3,577,22158,139,4319,577,22158,11,5,5,11,5,5,11,5,5,11,5,5,11,5,5,11,5,5,11,5,5,5,5,11,5,5,2,1
3,657,21554,146,4180,657,21581,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,5,4,11,4,4,2,1
3,599,20943,144,4034,599,20924,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,5,4,11,4,4,1,1
3,602,20324,170,3890,602,20325,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,4,4,11,4,4,1,1
3,501,19756,169,3720,501,19723,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,4,4,11,4,4,2,1
3,523,19214,165,3551,523,19222,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,4,4,11,4,4,2,1
3,617,18667,174,3386,617,18699,10,4,4,10,4,4,10,4,4,10,4,4,10,4,4,10,4,4,10,4,4,4,4,10,4,4,2,1
3,800,18021,198,3212,800,18082,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,4,3,10,3,3,2,1
3,874,17257,231,3014,874,17282,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,4,3,10,3,3,2,1
3,952,16382,222,2783,952,16408,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,3,3,10,3,3,2,1
3,860,15486,195,2561,860,15456,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,3,3,10,3,3,2,1
3,633,14671,196,2366,633,14596,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,3,3,10,3,3,2,1
3,765,13919,224,2170,765,13963,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,3,3,9,3,3,2,1
3,983,13125,190,1946,983,13198,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,3,2,9,2,2,2,1
3,1069,12186,195,1756,1069,12215,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,3,2,9,2,2,2,1
3,979,11176,189,1561,979,11146,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,2,2,9,2,2,1,1
3,937,10181,178,1372,937,10167,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,2,2,9,2,2,1,1
3,869,9252,151,1194,869,9230,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,2,2,9,2,2,1,1
3,596,8452,141,1043,596,8361,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,2,2,8,2,2,1,1
3,577,7771,120,902,577,7765,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,2,1,8,1,1,1,1
3,819,7107,126,782,819,7188,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,2,1,8,1,1,1,1
3,766,6386,123,656,766,6369,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,1,1,8,1,1,1,1
3,757,5606,116,533,757,5603,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,1,1,8,1,1,1,1
3,636,4886,88,417,636,4846,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,1,1,8,1,1,1,1
3,689,4192,56,329,689,4210,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,1,1,7,1,1,1,1
3,438,3604,53,273,438,3521,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,1,0,7,0,0,1,1
3,351,3112,47,220,351,3083,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,1,0,7,0,0,1,1
3,426,2707,45,173,426,2732,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,1
3,332,2337,25,128,332,2306,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2
3,356,1966,26,103,356,1974,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,2,1
3,311,1633,23,77,311,1618,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,2,1
3,234,1332,15,54,234,1307,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,1,1
3,165,1096,9,39,165,1073,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,2,1
3,150,913,11,30,150,908,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,2,1
3,136,762,6,19,136,758,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,1,1
3,165,612,6,13,165,622,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,1,1
3,183,451,4,7,183,457,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,2,1
3,92,304,1,3,92,274,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,2,2
3,54,194,2,2,54,182,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,1
3,22,138,0,0,22,128,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,2,1
3,14,108,0,0,14,106,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,1
3,23,89,0,0,23,92,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,1
3,14,72,0,0,14,69,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2
3,18,53,0,0,18,55,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2
3,6,41,0,0,6,37,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
3,12,29,0,0,12,31,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
3,4,21,0,0,4,19,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
3,1,16,0,0,1,15,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
3,3,13,0,0,3,14,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2
3,2,11,0,0,2,11,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,1
3,2,9,0,0,2,9,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,1
3,3,6,0,0,3,7,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,1
3,1,4,0,0,1,4,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,2,1
3,0,3,0,0,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,2,1
3,0,3,0,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,2,1
3,0,3,0,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1
3,0,3,0,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1
3,0,3,0,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1
3,0,3,0,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1
3,0,3,0,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1
3,0,3,0,0,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1
3,0,3,0,0,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2
3,0,3,0,0,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
3,0,3,0,0,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
3,2,2,0,0,2,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
4,679,170468,28,5414,679,170507,57,54,16,57,54,6,57,22,6,57,54,0,57,16,16,57,24,16,57,16,16,8,6,57,54,6,1,2
4,830,169777,36,5386,830,169828,57,54,16,57,54,6,57,22,6,57,54,0,57,16,16,57,24,16,57,16,16,8,6,57,54,6,1,2
4,858,168988,35,5350,858,168998,57,53,16,57,53,6,57,21,6,57,53,0,57,16,16,57,24,16,57,16,16,8,6,57,53,6,1,2
4,810,168156,29,5315,810,168140,57,53,16,57,53,5,57,21,5,57,53,0,57,15,15,57,23,15,57,15,15,8,5,57,53,5,1,2
